timestamp,event,detail
2025-10-17T11:26:11,ALERT,Yawning
2025-10-17T11:26:19,ALERT,Yawning
2025-10-17 21:44:23,Head Down,CLOSED,NORMAL,DOWN,0.170,0.003,0.81
2025-10-17 21:44:24,Eyes Closed,CLOSED,NORMAL,DOWN,0.200,0.003,0.82
2025-10-17 21:44:24,Head Down,CLOSED,NORMAL,DOWN,0.194,0.003,0.82
2025-10-17 21:44:25,Head Down,CLOSED,NORMAL,DOWN,0.181,0.004,0.82
2025-10-17 21:44:25,Eyes Closed,CLOSED,NORMAL,DOWN,0.184,0.004,0.82
2025-10-17 21:44:26,Head Down,CLOSED,NORMAL,DOWN,0.176,0.004,0.82
2025-10-17 21:44:27,Eyes Closed,CLOSED,NORMAL,DOWN,0.187,0.004,0.82
2025-10-17 21:44:27,Head Down,CLOSED,NORMAL,DOWN,0.180,0.006,0.82
2025-10-17 21:44:28,Eyes Closed,CLOSED,NORMAL,DOWN,0.187,0.005,0.83
2025-10-17 21:44:29,Head Down,CLOSED,NORMAL,DOWN,0.184,0.005,0.82
2025-10-17 21:44:30,Eyes Closed,CLOSED,NORMAL,DOWN,0.195,0.005,0.83
2025-10-17 21:44:30,Head Down,CLOSED,NORMAL,DOWN,0.184,0.004,0.82
2025-10-17 21:44:31,Head Down,CLOSED,NORMAL,DOWN,0.207,0.004,0.83
2025-10-17 21:44:31,Eyes Closed,CLOSED,NORMAL,DOWN,0.213,0.004,0.83
